.imp,hispanic,black,api,aian,state
20,NA,NA,NA,NA,Hawaii
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Utah
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,New Jersey
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Nebraska
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,New Jersey
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Massachusetts
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Alaska
20,NA,NA,NA,NA,Kansas
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,District of Columbia
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,West Virginia
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,North Dakota
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Nebraska
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,South Dakota
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Nebraska
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Massachusetts
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Rhode Island
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Wyoming
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Nevada
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Wisconsin
20,NA,NA,NA,NA,District of Columbia
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Montana
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Massachusetts
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Maine
20,NA,NA,NA,NA,Hawaii
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,Idaho
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,Utah
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,New Jersey
20,NA,NA,NA,NA,Hawaii
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,District of Columbia
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,New Hampshire
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Massachusetts
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Delaware
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Montana
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,North Dakota
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Utah
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,South Dakota
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,Alaska
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Kansas
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,Alaska
20,NA,NA,NA,NA,Kansas
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Montana
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Iowa
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Nebraska
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Nebraska
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Idaho
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Idaho
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Idaho
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,Maine
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Idaho
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Iowa
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Utah
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Utah
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Connecticut
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Nevada
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Wisconsin
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Delaware
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Kansas
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,District of Columbia
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,Connecticut
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Massachusetts
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,New Jersey
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,Idaho
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Kansas
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,South Carolina
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Massachusetts
20,NA,NA,NA,NA,Hawaii
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Idaho
20,NA,NA,NA,NA,Connecticut
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,New Hampshire
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Kansas
20,NA,NA,NA,NA,Alaska
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Idaho
20,NA,NA,NA,NA,Maine
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Utah
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Montana
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Delaware
20,NA,NA,NA,NA,West Virginia
20,NA,NA,NA,NA,Iowa
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,Wisconsin
20,NA,NA,NA,NA,Nevada
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Minnesota
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,West Virginia
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Arkansas
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,North Carolina
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Wisconsin
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,New York
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Alabama
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Wisconsin
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Louisiana
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,New Mexico
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Nebraska
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,New Hampshire
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,Wyoming
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Montana
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,Ohio
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Maryland
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Montana
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Nevada
20,NA,NA,NA,NA,Nevada
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Massachusetts
20,NA,NA,NA,NA,Massachusetts
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Oklahoma
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Colorado
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Washington
20,NA,NA,NA,NA,Oregon
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Kentucky
20,NA,NA,NA,NA,Tennessee
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Utah
20,NA,NA,NA,NA,Nevada
20,NA,NA,NA,NA,Virginia
20,NA,NA,NA,NA,Pennsylvania
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Indiana
20,NA,NA,NA,NA,Michigan
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Georgia
20,NA,NA,NA,NA,Wisconsin
20,NA,NA,NA,NA,Illinois
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Utah
20,NA,NA,NA,NA,Missouri
20,NA,NA,NA,NA,Texas
20,NA,NA,NA,NA,District of Columbia
20,NA,NA,NA,NA,Alaska
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,West Virginia
20,NA,NA,NA,NA,California
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,New Jersey
20,NA,NA,NA,NA,Mississippi
20,NA,NA,NA,NA,Florida
20,NA,NA,NA,NA,Arizona
20,NA,NA,NA,NA,Illinois
